asin,title,description,price,brand,categories,image_url
B0000E5U5G,GAME BOY ADVANCE SP- GOLD,"This exclusive limited-edition gold color Game Boy Advance SP comes with theSuper Mario Advance 4: Super Mario Bros. 3game and a coupon for free SP headphones with adapter.Many decried the original Game Boy Advance's reflective LCD screen and its reliance on external light sources. The Game Boy Advance SP's main feature--optional backlighting--fixes this complaint nicely, but it's the wealth of other features that makes this system so surprisingly good.At first look, you might think the SP is a sleek travel alarm clock. When closed, it's just as tall and deep as the original GBA, but only half as wide. Due to its clamshell design, the screen is always protected from everyday scratches. A small button in the center of the console turns on the backlighting element for use in low-light situations, like in a moving car.The SP comes with a well-designed power adapter that recharges a built-in battery; its prongs fold in for easier storage. Our informal tests found that it takes about four hours to fully charge (you can even play it while it's plugged in and charging), and the battery lasts about 11 hours with the backlighting constantly on--your results may vary. Using the backlighting less often will conserve battery power.The quality of the backlighting is very good. It's bright and clear when looking directly at it, but degraded from other angles. This is only a problem for friends who are watching the screen from over your shoulder.But size, power, and affordability do not come without trade offs. There's no headphone jack here, though Nintendo promises an adapter. The system isn't very loud at its highest volume, and the sound can be turned down to socially acceptable levels. The L and R shoulder buttons are a fraction of the size they were on the GBA, and thus are harder to hit. Also, the reduced size of the SP is slightly less comfortable for adult hands than the GBA, but perhaps more comfortable for smaller hands. The cartridge port placement on the lower part of the console is fine for GBA games, since they are flush with the console body, but older Game Boy Color carts will stick out in a way that takes some getting used to.Open it up and the hinge will seek out a preferred, pre-set angle (about 150 degrees), though you can open it a bit wider or narrower for your own comfort. The hinge stands up well to lateral pressure, and overall, the SP seems just as rugged as its predecessor--which has proven to be very rugged, indeed.--Porter B. HallUnit SpecificationsCPU:32-Bit ARM with embedded memoryMemory:32 KB with 96 KB VRAM (in CPU), 256 KB WRAM (external of CPU)Screen:2.9-inch reflective TFT color LCDDisplay Size:1.6 by 2.4 inches (40.8 by 61.2 mm)Resolution:240 x 160 pixels in a wide-screen aspect ratioColors:511 simultaneous colors from a palette of 32,768Software:Fully compatible with Game Boy and Game Boy Color game paksLight Source:Front light integrated with LCDSize (closed):3.3 by 3.23 by .96 inchesWeight:Approximately 5 ouncesPower Supply:Rechargeable lithium-ion batteryBattery Life:10 hours continuous play with light on; 18 hours with light off; 3 hours recharging",3.67,,"[['Video Games', 'More Systems', 'Game Boy Advance', 'Hardware', 'Consoles']]",http://ecx.images-amazon.com/images/I/41ddLAuugJL.jpg
B0000E5U6J,,Extra Controllers allow for multi-player game play. Up to four (4) controllers may be plugged into your control deck at any time.,109.99,,"[['Video Games', 'More Systems', 'GameCube', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/416DYPTZ5EL._SY300_.jpg
B0000E5U6M,,The GameCube - Game Boy Advance Cable lets you connect two of your favorite game systems!,146.15,,"[['Video Games', 'More Systems', 'Game Boy Advance', 'Hardware', 'Accessories'], ['Video Games', 'More Systems', 'GameCube', 'Hardware', 'Accessories']]",http://ecx.images-amazon.com/images/I/51D6RE9EJRL._SY300_.jpg
B0000E6XLR,,"Spy Fiction is a seamless combination of stealth, action, puzzles & mini-games like parachuting and rappelling. Special agents Bishop and Sheila must unravel a web of intrigue, as they follow terrorists who will unleash a bioweapon on the world's governments. Relive great moments in your favorite spy movies, as you use high-tech gadgets and deadly weapons to complete your missions and save the world, without ever being seen.",17.5,,"[['Video Games', 'More Systems', 'PlayStation 2', 'Games']]",http://ecx.images-amazon.com/images/I/51E2A3P91WL._SY300_.jpg
B0000EJQFV,,"Hajime no Ippo 2: Victorious Road Japanese Format (NTSC-J). Box,package,",96.2,,"[['Video Games', 'More Systems', 'PlayStation 2']]",http://ecx.images-amazon.com/images/I/51FAR5XMDTL._SY300_.jpg
B0000ET9D8,,Activision Anthology is a jam-packed compilation with 40 arcade classics that older and younger gamers will love!,13.99,,"[['Video Games', 'Kids & Family'], ['Video Games', 'More Systems', 'Game Boy Advance', 'Games'], ['Video Games', 'More Systems', 'Game Boy Color']]",http://ecx.images-amazon.com/images/I/41GHVD3HFVL.jpg
B0000EWNU6,,"In Batman: Rise Of Sin Tzu, a faceless and mysterious new enemy brings chaos to Gotham -- only Batman and his partners can stop it!   Includes Batman poster",12.44,,"[['Video Games', 'More Systems', 'GameCube', 'Games']]",http://ecx.images-amazon.com/images/I/51ugS10wWrL._SY300_.jpg
B0000EZGE6,,,29.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/21YTH5PWS5L.jpg
B0000EZGDM,,Explore and unravel the mysterious connection between a dreary town and your inner fears.,12.99,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/21CE04XG40L.jpg
B0000EWNVA,,"In a time of modern war, recent military aggressions around the globe have many nations worried. Between the United States, China, and the Global Liberation Army, tensions run high. Their leaders profess no interest in escalating the situation, but words ring hollow when satellite photos tell a different story.UNITED STATES: America's military leader must use the world's most advanced military to root out an elusive foe. Eradicating the cell-based GLA will take courage, conviction, and the will to see a prolonged campaign through to the end.GLOBAL LIBERATION ARMY: Facing superior firepower, the GLA embraces bio-terrorism, sabotage, and suicide bombings to further its political agenda. But leading a chaotic group of freedom fighters against two global superpowers will take some doing.CHINA: No longer just a red-communist step-child, China's modern army is well financed, with a strong nationalistic bent. Parading technology like Dragon Tanks and nuclear missiles, China's military goes beyond simple troop numbers.Features:Wage real-time war in more ways than ever with a modern and near-future arsenal.Command the powerful U.S. forces, the vast Chinese war machine, or the resourceful Global Liberation Army.Battle it out in unprecedented detail on full 3D environments.All-new units and tactics with maximum destructive capability, including Aurora Strike Bombers, Dragon Tanks, and much more.Team up with eight friends or go head to-head in massive online multiplayer battles.",77.99,,"[['Video Games', 'Mac', 'Games']]",http://ecx.images-amazon.com/images/I/51S4V7BAT8L._SY300_.jpg
B0000NSZMM,,"Choose Your PathProduct InformationIt is four thousand years before the Galactic Empire and hundreds of Jedi Knights have fallen in battle against the ruthless Sith.&#xA0; You are the last hope of the Jedi Order.&#xA0; Can you master the awesome power of the Force on your quest to save the Republic?&#xA0; Or will you fall to the lure of the dark side?&#xA0; Hero or villain, savior or conqueror... you alone will determine the destiny of the entire galaxy!Product FeaturesA brand new Star Wars role-playing experience with unique characters, creatures, vehicles and planets.Learn to use the Force with over 40 different powers and build your own lightsaber.Adventure through some of the most popular Star Wars locations, including Tatooine and the Wookiee homeworld of Kashyyk.Choose your party from nine customizable characters, including Twi'leks, droids and Wookiees.Travel to eight enormous worlds in your own starship, the Ebon Hawk.Windows RequirementsWindows 98, 98SE, Me, 2000, XPIntel Pentium III 1 GHz or AMD Athlon 1 GHz processor100% DirectX 9.0b compatible computer256 MB of RAM4.0 GB free Hard Disk spaceMicrosoft DirectX 9.0b included on CDVideo Card:&#xA0; 32 MB OpenGL 1.4 compatible PCI or AGP 3D Hardware Accelerator with Hardware Transform and Lighting (T&amp;L) Capability required100% DriectX 9.0b compatible audio device Sound Card required4X CD-ROM drive requiredKeyboard and Mouse required&#xA0;",20.05,,"[['Video Games', 'PC', 'Games']]",http://ecx.images-amazon.com/images/I/5147GAX2M8L._SY300_.jpg
B0000SWRQC,,"Pewter lightsaber promotional item forStar Wars: Knights of the Old Republic.Note: promotional item only. Does not deflect blaster bolts. Serious injury to user and/or item may result if user attempts to cut doors, droids, pipes, or Jedi.",77.0,,"[['Video Games', 'More Systems', 'PlayStation 2'], ['Video Games', 'PlayStation 3'], ['Video Games', 'Wii'], ['Video Games', 'Xbox 360']]",http://ecx.images-amazon.com/images/I/51E8289DC5L._SY300_.jpg
